2025-05-24 00:13:21,Eye Gaze: Looking LEFT
2025-05-24 00:13:21,Eye Gaze: Looking LEFT
2025-05-24 00:13:21,Eye Gaze: Looking LEFT
2025-05-24 00:13:21,Eye Gaze: Looking LEFT
2025-05-24 00:13:21,Eye Gaze: Looking LEFT
2025-05-24 00:13:21,Eye Gaze: Looking LEFT
2025-05-24 00:13:21,Eye Gaze: Looking LEFT
2025-05-24 00:13:21,Eye Gaze: Looking LEFT
2025-05-24 00:13:21,Iris Gaze: Looking RIGHT
2025-05-24 00:13:21,Eye Gaze: Looking LEFT
2025-05-24 00:13:21,Eye Gaze: Looking LEFT
2025-05-24 00:13:21,Eye Gaze: Looking LEFT
2025-05-24 00:13:21,Eye Gaze: Looking LEFT
2025-05-24 00:13:21,Iris Gaze: Looking RIGHT
2025-05-24 00:13:21,Eye Gaze: Looking LEFT
2025-05-24 00:13:21,Iris Gaze: Looking RIGHT
2025-05-24 00:13:21,Eye Gaze: Looking LEFT
2025-05-24 00:13:21,Eye Gaze: Looking LEFT
2025-05-24 00:13:21,Eye Gaze: Looking LEFT
2025-05-24 00:13:22,Eye Gaze: Looking LEFT
2025-05-24 00:13:22,Eye Gaze: Looking LEFT
2025-05-24 00:13:22,Eye Gaze: Looking LEFT
2025-05-24 00:13:22,Iris Gaze: Looking RIGHT
2025-05-24 00:13:22,Eye Gaze: Looking LEFT
2025-05-24 00:13:22,Iris Gaze: Looking RIGHT
2025-05-24 00:13:22,Eye Gaze: Looking LEFT
2025-05-24 00:13:22,Iris Gaze: Looking RIGHT
2025-05-24 00:13:22,Eye Gaze: Looking LEFT
2025-05-24 00:13:22,Eye Gaze: Looking LEFT
2025-05-24 00:13:23,Eye Gaze: Looking RIGHT
2025-05-24 00:13:23,Eye Gaze: Looking RIGHT
2025-05-24 00:13:23,Eye Gaze: Looking RIGHT
2025-05-24 00:13:23,Eye Gaze: Looking RIGHT
2025-05-24 00:13:23,Eye Gaze: Looking RIGHT
2025-05-24 00:13:23,Eye Gaze: Looking RIGHT
2025-05-24 00:13:23,Eye Gaze: Looking RIGHT
2025-05-24 00:13:24,Eye Gaze: Looking RIGHT
2025-05-24 00:13:24,Eye Gaze: Looking RIGHT
2025-05-24 00:13:24,Eye Gaze: Looking RIGHT
2025-05-24 00:13:24,Eye Gaze: Looking RIGHT
2025-05-24 00:13:24,Eye Gaze: Looking RIGHT
2025-05-24 00:13:24,Eye Gaze: Looking RIGHT
2025-05-24 00:13:24,Eye Gaze: Looking RIGHT
2025-05-24 00:13:24,Eye Gaze: Looking RIGHT
2025-05-24 00:13:24,Eye Gaze: Looking RIGHT
2025-05-24 00:13:24,Eye Gaze: Looking RIGHT
2025-05-24 00:13:24,Eye Gaze: Looking RIGHT
2025-05-24 00:13:26,Iris Gaze: Looking LEFT
2025-05-24 00:13:26,Iris Gaze: Looking LEFT
2025-05-24 00:13:27,Iris Gaze: Looking LEFT
2025-05-24 00:13:27,Iris Gaze: Looking LEFT
2025-05-24 00:13:27,Iris Gaze: Looking RIGHT
2025-05-24 00:13:28,Iris Gaze: Looking RIGHT
2025-05-24 00:13:28,Iris Gaze: Looking RIGHT
2025-05-24 00:13:28,Iris Gaze: Looking RIGHT
2025-05-24 00:13:28,Iris Gaze: Looking RIGHT
2025-05-24 00:13:28,Iris Gaze: Looking RIGHT
2025-05-24 00:13:28,Iris Gaze: Looking RIGHT
2025-05-24 00:13:28,Iris Gaze: Looking RIGHT
2025-05-24 00:13:28,Iris Gaze: Looking RIGHT
2025-05-24 00:13:30,Iris Gaze: Looking LEFT
2025-05-24 00:13:30,Iris Gaze: Looking LEFT
2025-05-24 00:13:30,Iris Gaze: Looking LEFT
2025-05-24 00:13:30,Iris Gaze: Looking LEFT
2025-05-24 00:13:30,Iris Gaze: Looking LEFT
2025-05-24 00:13:30,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:31,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:32,Iris Gaze: Looking LEFT
2025-05-24 00:13:33,Iris Gaze: Looking LEFT
2025-05-24 00:13:33,Iris Gaze: Looking LEFT
2025-05-24 00:13:33,Iris Gaze: Looking LEFT
2025-05-24 00:13:33,Iris Gaze: Looking LEFT
2025-05-24 00:13:33,Iris Gaze: Looking LEFT
2025-05-24 00:13:33,Iris Gaze: Looking LEFT
2025-05-24 00:13:33,Iris Gaze: Looking LEFT
2025-05-24 00:13:33,Iris Gaze: Looking LEFT
2025-05-24 00:13:33,Iris Gaze: Looking LEFT
2025-05-24 00:13:52,Iris Gaze: Looking RIGHT
2025-05-24 00:13:52,Iris Gaze: Looking RIGHT
2025-05-24 00:13:52,Iris Gaze: Looking RIGHT
2025-05-24 00:13:52,Iris Gaze: Looking RIGHT
2025-05-24 00:13:52,Iris Gaze: Looking RIGHT
2025-05-24 00:13:52,Iris Gaze: Looking RIGHT
2025-05-24 00:13:52,Iris Gaze: Looking RIGHT
2025-05-24 00:13:52,Iris Gaze: Looking RIGHT
2025-05-24 00:13:52,Iris Gaze: Looking RIGHT
2025-05-24 00:13:52,Iris Gaze: Looking RIGHT
2025-05-24 00:13:53,Iris Gaze: Looking LEFT
2025-05-24 00:13:55,Eye Gaze: Looking RIGHT
2025-05-24 00:13:55,Eye Gaze: Looking RIGHT
2025-05-24 00:13:55,Eye Gaze: Looking RIGHT
2025-05-24 00:13:55,Eye Gaze: Looking RIGHT
2025-05-24 00:13:55,Eye Gaze: Looking RIGHT
2025-05-24 00:13:55,Eye Gaze: Looking RIGHT
2025-05-24 00:13:55,Eye Gaze: Looking RIGHT
2025-05-24 00:13:55,Eye Gaze: Looking RIGHT
2025-05-24 00:13:55,Eye Gaze: Looking RIGHT
2025-05-24 00:13:55,Eye Gaze: Looking RIGHT
2025-05-24 00:13:56,Eye Gaze: Looking RIGHT
2025-05-24 00:13:56,Eye Gaze: Looking LEFT
2025-05-24 00:13:56,Eye Gaze: Looking LEFT
2025-05-24 00:13:56,Eye Gaze: Looking LEFT
2025-05-24 00:13:56,Eye Gaze: Looking LEFT
2025-05-24 00:13:56,Eye Gaze: Looking LEFT
2025-05-24 00:13:56,Eye Gaze: Looking LEFT
2025-05-24 00:13:56,Eye Gaze: Looking LEFT
2025-05-24 00:13:57,Eye Gaze: Looking LEFT
2025-05-24 00:13:57,Eye Gaze: Looking LEFT
2025-05-24 00:13:57,Eye Gaze: Looking LEFT
2025-05-24 00:13:57,Eye Gaze: Looking LEFT
2025-05-24 00:13:57,Eye Gaze: Looking LEFT
2025-05-24 00:13:57,Eye Gaze: Looking LEFT
2025-05-24 00:13:57,Eye Gaze: Looking LEFT
2025-05-24 00:14:21,Eye Gaze: Looking RIGHT
2025-05-24 00:14:21,Eye Gaze: Looking RIGHT
2025-05-24 00:14:21,Eye Gaze: Looking RIGHT
2025-05-24 00:14:21,Eye Gaze: Looking RIGHT
2025-05-24 00:14:22,Eye Gaze: Looking RIGHT
2025-05-24 00:14:22,Eye Gaze: Looking RIGHT
2025-05-24 00:14:22,Eye Gaze: Looking RIGHT
2025-05-24 00:14:22,Eye Gaze: Looking RIGHT
2025-05-24 00:14:22,Eye Gaze: Looking RIGHT
2025-05-24 00:14:22,Eye Gaze: Looking RIGHT
2025-05-24 00:14:22,Eye Gaze: Looking RIGHT
2025-05-24 00:14:22,Eye Gaze: Looking RIGHT
2025-05-24 00:14:22,Eye Gaze: Looking RIGHT
2025-05-24 00:14:22,Eye Gaze: Looking RIGHT
2025-05-24 00:14:22,Eye Gaze: Looking RIGHT
2025-05-24 00:14:23,Eye Gaze: Looking RIGHT
2025-05-24 00:14:23,Eye Gaze: Looking RIGHT
2025-05-24 00:14:23,Eye Gaze: Looking RIGHT
2025-05-24 00:14:23,Eye Gaze: Looking RIGHT
2025-05-24 00:14:23,Eye Gaze: Looking RIGHT
2025-05-24 00:14:23,Eye Gaze: Looking RIGHT
2025-05-24 00:14:23,Eye Gaze: Looking RIGHT
2025-05-24 00:14:23,Eye Gaze: Looking RIGHT
2025-05-24 00:14:23,Eye Gaze: Looking RIGHT
2025-05-24 00:14:23,Eye Gaze: Looking RIGHT
2025-05-24 00:14:23,Eye Gaze: Looking RIGHT
2025-05-24 00:14:23,Eye Gaze: Looking RIGHT
2025-05-24 00:14:23,Eye Gaze: Looking RIGHT
2025-05-24 00:14:24,Eye Gaze: Looking RIGHT
2025-05-24 00:14:24,Eye Gaze: Looking RIGHT
2025-05-24 00:14:24,Eye Gaze: Looking RIGHT
2025-05-24 00:14:24,Eye Gaze: Looking RIGHT
2025-05-24 00:14:24,Eye Gaze: Looking RIGHT
2025-05-24 00:14:24,Eye Gaze: Looking RIGHT
2025-05-24 00:14:24,Eye Gaze: Looking RIGHT
2025-05-24 00:14:24,Eye Gaze: Looking RIGHT
2025-05-24 00:14:24,Eye Gaze: Looking RIGHT
2025-05-24 00:14:24,Eye Gaze: Looking RIGHT
2025-05-24 00:14:24,Eye Gaze: Looking RIGHT
2025-05-24 00:14:24,Eye Gaze: Looking RIGHT
2025-05-24 00:14:24,Eye Gaze: Looking RIGHT
2025-05-24 00:14:24,Eye Gaze: Looking RIGHT
2025-05-24 00:14:25,Eye Gaze: Looking RIGHT
2025-05-24 00:14:25,Eye Gaze: Looking RIGHT
2025-05-24 00:14:25,Eye Gaze: Looking RIGHT
2025-05-24 00:14:47,Iris Gaze: Looking LEFT
2025-05-24 00:14:47,Iris Gaze: Looking LEFT
2025-05-24 00:14:51,Eye Gaze: Looking LEFT
2025-05-24 00:14:51,Eye Gaze: Looking LEFT
2025-05-24 00:14:51,Eye Gaze: Looking LEFT
2025-05-24 00:14:51,Eye Gaze: Looking LEFT
2025-05-24 00:14:52,Eye Gaze: Looking LEFT
2025-05-24 00:14:52,Eye Gaze: Looking LEFT
2025-05-24 00:14:52,Eye Gaze: Looking LEFT
2025-05-24 00:14:52,Iris Gaze: Looking RIGHT
2025-05-24 00:15:04,Iris Gaze: Looking LEFT
2025-05-24 00:15:05,Iris Gaze: Looking LEFT
2025-05-24 00:15:05,Iris Gaze: Looking LEFT
2025-05-24 00:15:05,Iris Gaze: Looking LEFT
2025-05-24 00:15:05,Iris Gaze: Looking LEFT
2025-05-24 00:15:05,Iris Gaze: Looking LEFT
2025-05-24 00:15:05,Iris Gaze: Looking LEFT
2025-05-24 00:15:05,Iris Gaze: Looking LEFT
2025-05-24 00:15:05,Iris Gaze: Looking LEFT
2025-05-24 00:15:05,Iris Gaze: Looking LEFT
2025-05-24 00:15:06,Iris Gaze: Looking LEFT
2025-05-24 00:15:06,Iris Gaze: Looking LEFT
2025-05-24 00:15:06,Iris Gaze: Looking LEFT
2025-05-24 00:15:06,Iris Gaze: Looking LEFT
2025-05-24 00:15:06,Iris Gaze: Looking LEFT
2025-05-24 00:15:06,Iris Gaze: Looking LEFT
2025-05-24 00:15:06,Iris Gaze: Looking LEFT
2025-05-24 00:15:07,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:08,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:09,Iris Gaze: Looking LEFT
2025-05-24 00:15:10,Iris Gaze: Looking LEFT
2025-05-24 00:15:10,Iris Gaze: Looking LEFT
2025-05-24 00:15:10,Iris Gaze: Looking LEFT
2025-05-24 00:15:10,Iris Gaze: Looking LEFT
2025-05-24 00:15:11,Iris Gaze: Looking LEFT
2025-05-24 00:15:11,Iris Gaze: Looking LEFT
2025-05-24 00:15:11,Iris Gaze: Looking LEFT
2025-05-24 00:15:11,Iris Gaze: Looking LEFT
2025-05-24 00:15:11,Iris Gaze: Looking LEFT
2025-05-24 00:15:12,Iris Gaze: Looking LEFT
2025-05-24 00:15:12,Iris Gaze: Looking LEFT
2025-05-24 00:15:12,Iris Gaze: Looking LEFT
2025-05-24 00:15:12,Iris Gaze: Looking LEFT
2025-05-24 00:15:12,Iris Gaze: Looking LEFT
2025-05-24 00:15:12,Iris Gaze: Looking LEFT
2025-05-24 00:15:12,Iris Gaze: Looking LEFT
2025-05-24 00:15:12,Iris Gaze: Looking LEFT
2025-05-24 00:15:12,Iris Gaze: Looking LEFT
2025-05-24 00:15:12,Iris Gaze: Looking LEFT
2025-05-24 00:15:12,Iris Gaze: Looking LEFT
2025-05-24 00:15:12,Iris Gaze: Looking LEFT
2025-05-24 00:15:12,Iris Gaze: Looking LEFT
2025-05-24 00:15:12,Iris Gaze: Looking LEFT
2025-05-24 00:15:12,Iris Gaze: Looking LEFT
2025-05-24 00:15:13,Iris Gaze: Looking LEFT
2025-05-24 00:15:13,Iris Gaze: Looking LEFT
2025-05-24 00:15:13,Iris Gaze: Looking LEFT
2025-05-24 00:15:13,Iris Gaze: Looking LEFT
2025-05-24 00:15:13,Iris Gaze: Looking RIGHT
2025-05-24 00:15:13,Iris Gaze: Looking RIGHT
2025-05-24 00:15:13,Iris Gaze: Looking RIGHT
2025-05-24 00:15:13,Iris Gaze: Looking RIGHT
2025-05-24 00:15:13,Iris Gaze: Looking RIGHT
2025-05-24 00:15:13,Iris Gaze: Looking RIGHT
2025-05-24 00:15:13,Iris Gaze: Looking RIGHT
2025-05-24 00:15:14,Iris Gaze: Looking RIGHT
2025-05-24 00:15:14,Iris Gaze: Looking RIGHT
2025-05-24 00:15:15,Eye Gaze: Looking LEFT
2025-05-24 00:15:15,Eye Gaze: Looking LEFT
2025-05-24 00:15:15,Eye Gaze: Looking LEFT
2025-05-24 00:15:15,Eye Gaze: Looking LEFT
2025-05-24 00:15:15,Eye Gaze: Looking LEFT
2025-05-24 00:15:15,Eye Gaze: Looking LEFT
2025-05-24 00:15:15,Eye Gaze: Looking LEFT
2025-05-24 00:15:15,Eye Gaze: Looking LEFT
2025-05-24 00:15:16,Eye Gaze: Looking RIGHT
2025-05-24 00:15:16,Eye Gaze: Looking RIGHT
2025-05-24 00:15:16,Eye Gaze: Looking RIGHT
2025-05-24 00:15:16,Eye Gaze: Looking RIGHT
2025-05-24 00:15:16,Eye Gaze: Looking RIGHT
2025-05-24 00:15:16,Eye Gaze: Looking RIGHT
2025-05-24 00:15:16,Eye Gaze: Looking RIGHT
2025-05-24 00:15:16,Eye Gaze: Looking RIGHT
2025-05-24 00:15:16,Eye Gaze: Looking RIGHT
2025-05-24 00:15:16,Eye Gaze: Looking RIGHT
2025-05-24 00:15:16,Eye Gaze: Looking RIGHT
2025-05-24 00:15:16,Eye Gaze: Looking RIGHT
2025-05-24 00:15:16,Eye Gaze: Looking RIGHT
2025-05-24 00:15:16,Eye Gaze: Looking RIGHT
2025-05-24 00:15:16,Eye Gaze: Looking RIGHT
2025-05-24 00:15:28,Iris Gaze: Looking RIGHT
2025-05-24 00:15:28,Iris Gaze: Looking RIGHT
2025-05-24 00:15:28,Iris Gaze: Looking RIGHT
2025-05-24 00:15:28,Iris Gaze: Looking RIGHT
2025-05-24 00:15:28,Iris Gaze: Looking RIGHT
2025-05-24 00:17:40,Eye Gaze: Looking RIGHT
2025-05-24 00:17:40,Eye Gaze: Looking RIGHT
2025-05-24 00:17:40,Eye Gaze: Looking RIGHT
2025-05-24 00:17:40,Eye Gaze: Looking RIGHT
2025-05-24 00:17:40,Eye Gaze: Looking RIGHT
2025-05-24 00:17:40,Eye Gaze: Looking RIGHT
2025-05-24 00:17:40,Eye Gaze: Looking RIGHT
2025-05-24 00:17:40,Eye Gaze: Looking RIGHT
2025-05-24 00:17:40,Eye Gaze: Looking RIGHT
2025-05-24 00:17:40,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:41,Eye Gaze: Looking RIGHT
2025-05-24 00:17:42,Eye Gaze: Looking RIGHT
2025-05-24 00:17:42,Eye Gaze: Looking RIGHT
2025-05-24 00:18:33,Iris Gaze: Looking RIGHT
2025-05-24 00:18:33,Iris Gaze: Looking RIGHT
2025-05-24 00:18:33,Iris Gaze: Looking RIGHT
2025-05-24 00:18:33,Iris Gaze: Looking RIGHT
2025-05-24 00:18:33,Iris Gaze: Looking RIGHT
2025-05-24 00:18:33,Iris Gaze: Looking RIGHT
2025-05-24 00:18:33,Iris Gaze: Looking RIGHT
2025-05-24 00:18:34,Iris Gaze: Looking RIGHT
2025-05-24 00:18:34,Iris Gaze: Looking RIGHT
2025-05-24 00:18:34,Iris Gaze: Looking LEFT
2025-05-24 00:18:38,Eye Gaze: Looking LEFT
2025-05-24 00:18:38,Eye Gaze: Looking LEFT
2025-05-24 00:18:38,Eye Gaze: Looking LEFT
2025-05-24 00:18:38,Eye Gaze: Looking LEFT
2025-05-24 00:18:39,Eye Gaze: Looking LEFT
2025-05-24 00:18:39,Eye Gaze: Looking LEFT
2025-05-24 00:18:39,Eye Gaze: Looking LEFT
2025-05-24 00:18:39,Eye Gaze: Looking LEFT
2025-05-24 00:18:39,Eye Gaze: Looking LEFT
2025-05-24 00:18:39,Eye Gaze: Looking LEFT
2025-05-24 00:18:39,Eye Gaze: Looking LEFT
2025-05-24 00:18:39,Eye Gaze: Looking LEFT
2025-05-24 00:18:39,Eye Gaze: Looking LEFT
2025-05-24 00:18:39,Eye Gaze: Looking RIGHT
2025-05-24 00:18:39,Eye Gaze: Looking RIGHT
2025-05-24 00:18:39,Eye Gaze: Looking RIGHT
2025-05-24 00:18:40,Eye Gaze: Looking RIGHT
2025-05-24 00:18:40,Eye Gaze: Looking RIGHT
2025-05-24 00:18:40,Eye Gaze: Looking RIGHT
2025-05-24 00:18:40,Eye Gaze: Looking RIGHT
2025-05-24 00:18:40,Eye Gaze: Looking RIGHT
2025-05-24 00:18:40,Eye Gaze: Looking RIGHT
2025-05-24 00:18:40,Eye Gaze: Looking RIGHT
2025-05-24 00:18:40,Eye Gaze: Looking RIGHT
2025-05-24 00:18:40,Eye Gaze: Looking RIGHT
2025-05-24 00:18:40,Eye Gaze: Looking RIGHT
2025-05-24 00:18:40,Eye Gaze: Looking RIGHT
